Throttle,Rotation_speed(RPM),Thrust(gf),Torque (N⋅m),Voltage (V),Current (A),Electrical power (W),Mechanical power (W),Motor and ESC efficiency (%),Propeller efficiency (gf/W),Propulsion system efficiency (gf/W),Motor_Name,Motor_kv(RPM/V),Motor_Weight(g),Motor_Diameter(mm),Motor_Height(mm),Internal_Resistance(Ohms),Propeller_Name,Propeller_Diameter(in),Pitch(in),Number_of_Blades
0.572941176470588,3599.00000000004,1888.4149151071,0.44160909416689,24.304770459279,9.8626662258856,239.709838736633,166.43646112298,69.432469689257,11.3461611858699,7.87791992627336,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor NS20x62,20,6.2,2
0.525882352941176,3375.99999999999,1684.98167004563,0.391135600754,24.377866802888,8.1100061092697,197.704648702385,138.279691736526,69.9425595928631,12.18531549272,8.52272155007405,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor NS20x62,20,6.2,2
0.478823529411765,3189.99999999996,1488.72032929482,0.35222882696128,24.426984762782,6.878076181538,168.010662083683,117.664159652448,70.0337455927901,12.6522837004245,8.86086817843332,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor NS20x62,20,6.2,2
0.430588235294118,2982.00000000004,1304.9427566279,0.30886448259312,24.48038862304,5.5645900854939,136.223327820806,96.4504431132556,70.8031764134632,13.5296709326217,9.57943677858522,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor NS20x62,20,6.2,2
0.383529411764706,2760.99999999999,1124.9393933128,0.26635533145859,24.529425268553,4.3960676266816,107.833012324191,77.0116483001248,71.4175062350993,14.6073927534801,10.4322356305021,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor NS20x62,20,6.2,2
0.336470588235294,2528.0,919.922279664554,0.22286336909695,24.57457249469,3.4060764605865,83.7028729031401,58.9989631206727,70.4861865242613,15.5921770656037,10.9903310096546,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor NS20x62,20,6.2,2
0.289411764705882,2292.0,746.234667049074,0.18401242712693,24.613478065413,2.5187197554312,61.9944534532282,44.1662356172629,71.242237260119,16.8960441527283,12.0371198628611,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor NS20x62,20,6.2,2
0.241176470588235,2040.00000000004,569.694333290288,0.14251060494681,24.648412568613,1.7734096635267,43.7117330397713,30.444298330049,69.6478867638333,18.7126773990383,13.0329843653636,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor NS20x62,20,6.2,2
0.194117647058824,1780.99999999996,421.889726842469,0.10867408341478,24.677958399129,1.1839571092061,29.2176442873412,20.2683559808303,69.3702605915143,20.8151922751648,14.4395531239066,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor NS20x62,20,6.2,2
0.147058823529412,1465.99999999999,278.354303032371,0.074551792313326,24.702689876387,0.71431325823008,17.6454588926492,11.4451286073921,64.8616093070833,24.3207667280024,15.774840695604,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor NS20x62,20,6.2,2
0.0988235294117647,1123.00000000002,157.96122933125,0.043390997716315,24.721289005992,0.37467462208846,9.26243961585965,5.10279369784609,55.0912492763657,30.9558329583118,17.0539551006389,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor NS20x62,20,6.2,2
0.0,0.0,-0.5613376694889,6.50900016873e-05,24.972508729023,-0.018410403103563,0.459753952208559,0.0,0.0,,,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
1.0,7238.00000000002,2868.5790771399,0.51956900689657,23.901683243086,20.341873139983,486.205008362913,393.81334931227,80.9973863984388,7.28410827654623,5.89993732643481,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.95190380761523,7064.00000000003,2738.1451132351,0.49177598068249,23.902467777196,18.817881219664,449.79379948812,363.786536152939,80.8785129023432,7.52679068937274,6.08755637883669,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.904809619238477,6815.99999999999,2511.46688506432,0.45643478388703,23.952656587731,16.815325198479,402.771709890187,325.789387638611,80.8868596375438,7.7088664651355,6.23545999729984,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.856713426853707,6572.99999999996,2315.06870017284,0.42095934447214,24.01415162377,14.899621221836,357.801763157911,289.755977986153,80.9822666687848,7.98971850818372,6.47025514838259,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.809619238476954,6237.00000000002,2078.62665206039,0.37811467138414,24.099999224648,12.691473211822,305.864494564551,246.960724730283,80.7418739732681,8.41683087191515,6.79590697514486,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.761523046092184,5971.00000000001,1928.1827562191,0.34921020938862,24.159362365367,11.216512480466,270.98378949124,218.354738654008,80.5785242962168,8.83050566296335,7.11549115110973,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.714428857715431,5706.00000000001,1749.0757034034,0.31633839292998,24.224050524072,9.7149907269014,235.33642620935,189.021971816929,80.319895590145,9.2532930779995,7.43223533889931,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.666332665330661,5427.99999999997,1562.85739200328,0.28631670578388,24.282303964115,8.3841776495786,203.587150176207,162.747807137177,79.9401175350789,9.60293978453411,7.67660135057942,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.619238476953908,5205.00000000001,1413.70116603244,0.2608803181661,24.334315869536,7.2743463614579,177.016242104126,142.197076391413,80.3299599523575,9.94184410754741,7.98627939011865,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.571142284569138,4901.99999999998,1273.68656056553,0.23452495711407,24.386547596176,6.2146429539557,151.55368618988,120.390159576484,79.4373021225281,10.5796567181753,8.40419387074322,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.524048096192385,4600.99999999996,1105.4678541402,0.20582310653654,24.43531569377,5.1928908925033,126.889928321621,99.1687821918944,78.1533912924409,11.1473371932821,8.7120220553536,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.475951903807615,4295.00000000001,960.514357468616,0.17613178042076,24.483974191316,4.2212523493316,103.353033576067,79.2190283475702,76.6489628862859,12.1247934682359,9.29352844550698,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.428857715430862,3949.00000000003,802.294899518592,0.14977558154539,24.529392192365,3.3470541008602,82.1012027290634,61.9379413160128,75.4409670713472,12.9532057810125,9.77202370793751,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.380761523046092,3624.00000000003,660.701440866922,0.1247354137377,24.569727618344,2.6319223565237,64.6656154124174,47.3376374204541,73.203722130454,13.9572119959971,10.2171986867081,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.333667334669339,3287.99999999999,536.670661354958,0.10170301534672,24.60325056825,2.0298447769058,49.9407796608669,35.0182352663858,70.1195205685299,15.3254627845313,10.7461410294219,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.285571142284569,2940.0,429.642741321532,0.081984648475276,24.633860978811,1.5052480416548,37.0800709967519,25.2411121969928,68.0719090295265,17.0215455629851,11.5868910110546,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.238476953907816,2585.0,316.764405219356,0.061668170155127,24.660791379442,1.0502598177933,25.9002382608113,16.6936086258784,64.453494434207,18.9751905845156,12.2301734072709,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.190380761523046,2190.99999999996,216.357367360332,0.043047247929591,24.684095086075,0.69150400502774,17.0691506125064,9.87680290052046,57.8634703315806,21.9056074662512,12.6753446771867,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.143286573146293,1777.00000000004,142.644605331566,0.026658231560423,24.70208166974,0.44485389504115,10.9888172464084,4.96075046561394,45.1436251452385,28.7546423308982,12.9808879457148,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.095190380761523,1358.00000000002,77.2913411600699,0.015905602393896,24.715483252589,0.26848534705185,6.63574509862554,2.26192660972306,34.0870026817572,34.1705786685683,11.6477260671268,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P15x5,15,5,2
0.0,0.0,-1.5285332139683,-9.38055544331e-05,25.089107694829,-0.019995151550027,0.501660510613054,0.0,0.0,,,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
1.0,6942.00000000002,3211.00575297099,0.61849326038828,23.863668640086,23.790259726866,567.722874983513,449.622668556427,79.1975607059137,7.14155663743636,5.65593865328087,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.952,6734.00000000001,3084.22076881636,0.59076266036845,23.863484258512,22.147747907112,528.522433542859,416.595685273413,78.8227062531358,7.40339105238736,5.83555318199423,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.904,6510.99999999996,2842.81816912789,0.54648281865768,23.926156413638,19.733933160738,472.157171460095,372.608558171483,78.9162127982152,7.62950315225868,6.020914943083,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.856,6274.00000000004,2645.74687711431,0.50636205659656,23.994299520211,17.595066527445,422.181296337554,332.685817707895,78.8016476793175,7.95268910271771,6.26685004775509,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.809,5987.99999999998,2367.67185387732,0.45716169297466,24.090697410621,15.050853636443,362.585560727093,286.668676903911,79.0623532633385,8.25926250279148,6.52996729690345,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.761,5743.00000000004,2196.36178383689,0.42604867856079,24.158113957477,13.367185190101,322.925983113159,256.228041412644,79.3457494322647,8.57190248080513,6.80144026399772,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.713,5509.00000000004,2000.27872788016,0.39009679058315,24.231023538199,11.612868083986,281.391679889065,225.047279669027,79.9765223185522,8.88825997284632,7.10852122091438,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.665,5248.99999999996,1823.95041161651,0.35399162375271,24.296288021954,10.097133242695,245.322857460564,194.579989891266,79.3158827128634,9.37378202473828,7.43489795650088,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.617,5011.00000000005,1646.34800784488,0.32046374247265,24.362531016116,8.6739114658581,211.318437118012,168.163570913331,79.5782768445418,9.79015846834857,7.79083940946178,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.569,4733.0,1468.90796042175,0.28474577873472,24.425531552,7.2994003642025,178.291733906508,141.130999407422,79.157343032755,10.4081170443728,8.23878891206483,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.522,4454.99999999996,1301.31727729,0.25225948389037,24.481823975004,6.120889091554,149.850529309947,117.685736396167,78.5354158828155,11.0575615800147,8.684101973363,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.474,4141.99999999999,1113.3894511919,0.21792133506475,24.538409342288,4.9878747588729,122.394512581289,94.5232103490725,77.2283073444932,11.7790058873389,9.09672686880001,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.426,3838.99999999996,954.675399083489,0.18687200542471,24.587003041128,3.9954808445008,98.2368996745098,75.1261228930467,76.4744440652784,12.7076356707854,9.71809373307416,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.378,3523.99999999999,804.074144033916,0.15765506065466,24.631284458559,3.1515370317714,77.6264051112441,58.1798280922418,74.9485023927955,13.8204970760499,10.3582555817395,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.33,3181.00000000002,642.958885007928,0.12660576798714,24.673060707112,2.3771804963347,58.6523186978287,42.1740956897329,71.9052488052687,15.2453508366382,10.9622074503208,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.282,2855.00000000001,510.506800319161,0.10243229235512,24.707273982789,1.7465328284246,43.152065111822,30.6246844524137,70.9692209933741,16.6697815650122,11.8304141179863,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.234,2498.0,376.97616391209,0.078458651028495,24.740822842147,1.2073647348092,29.8711970097702,20.5239944653616,68.7083094080518,18.3675826140137,12.6200554932161,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.187,2139.99999999998,275.517300352383,0.056591504701715,24.765270445688,0.80401802728696,19.9117238889701,12.6821718204236,63.6919831308464,21.724772716664,13.8369385739124,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.139,1738.00000000001,177.304112534321,0.032705886740677,24.785936978768,0.50137960865995,12.4271633826849,5.95256735889087,47.8996467302003,29.7861581136913,14.267464510957,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.091,1320.99999999999,95.4744380317111,0.020087174573935,24.801413661267,0.28711884454422,7.12095323348621,2.77875520720781,39.0222364351551,34.3587077350535,13.4075361684365,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P16x54,16,5.4,2
0.0,0.0,-0.1307815095457,-7.49995894523e-05,24.805887419968,-0.019494390683617,0.483575660618676,0.0,0.0,,,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
1.0,6471.00000000002,3573.00388898503,0.72459441820157,23.504812288746,27.449796025889,645.202302952887,491.015274077397,76.1025296763783,7.27676729751146,5.53780399206965,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.953,6304.99999999995,3383.82775330801,0.68639635102399,23.50974597459,25.243935786562,593.478517740934,453.198720392808,76.3631213001442,7.46654304402072,5.70168532163303,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.905,6078.99999999998,3132.88221708035,0.6396519452484,23.568358446399,22.595255705318,532.533085650977,407.196921819748,76.464154583369,7.69377676795693,5.88298136114992,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.858,5837.99999999996,2947.32117849194,0.59605842763077,23.631354005963,20.322003279761,480.236453614373,364.402662473302,75.8798420508734,8.08808903449732,6.13722918431057,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.81,5583.0,2660.43307500757,0.54129722097733,23.733779204762,17.354783396896,411.894597288399,316.46963288384,76.8326739333886,8.40659829116712,6.45901425394225,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.763,5374.99999999999,2482.13780567849,0.50400559368222,23.801391961511,15.524111052949,369.495452025264,283.688965127706,76.7773902419532,8.74950424864473,6.71764102121824,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.715,5165.99999999998,2266.1340287201,0.45618815290791,23.882110085932,13.403331921749,320.099848473496,246.789695640757,77.0977233565267,9.18244995130928,7.07945986081195,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.668,4946.00000000003,2047.75633326651,0.41684811278935,23.961139692203,11.578887199147,277.443333659022,215.903940923123,77.8191128529579,9.48457135386728,7.3808092854853,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.62,4674.0,1843.26321011263,0.3768915937619,24.028947988103,9.9591009860444,239.306719601926,184.473410524861,77.0865986679029,9.99202651953042,7.70251338190084,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.573,4433.99999999999,1676.64701012792,0.34019906324861,24.092024507448,8.4883333229689,204.501134444354,157.963744547702,77.2434563636539,10.6141255066387,8.19871740410392,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.525,4188.00000000005,1468.99485488582,0.30311911195204,24.153933675719,7.1313202579211,172.249436530138,132.93783782786,77.1775168069129,11.0502388100219,8.52829991480869,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.478,3926.99999999996,1288.47779058282,0.26374798092119,24.212783413909,5.8101999023254,140.68111182652,108.462263351284,77.0979571763927,11.8795030711257,9.15885419054475,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.43,3637.99999999998,1105.58800796429,0.22759026314557,24.266346612603,4.727285735164,114.713954186303,86.7051693189228,75.5838031510165,12.7511198772667,9.63778134758338,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.383,3329.00000000003,924.860718037995,0.19024302932488,24.317100695303,3.6726049612537,89.3071046568756,66.3210152654882,74.2617460506624,13.9452135094088,10.3559590425798,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.335,3031.00000000001,758.670552987126,0.15895566927829,24.365397327576,2.7896526241921,67.9709945943556,50.4534160467255,74.2278619693984,15.0370502620578,11.1616809127893,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.288,2718.00000000005,602.242030673166,0.12592562719429,24.405670619766,2.0507412660034,50.0497158644409,35.8419964914801,71.612787150596,16.8026920826334,12.0328761167063,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.24,2370.99999999997,465.943311837396,0.099293316525724,24.43951740244,1.4406122982311,35.2078693327881,24.6535911178659,70.0229567567349,18.8996122151039,13.2340672885728,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.193,2050.99999999998,340.699734306873,0.075783333547702,24.467505800092,0.97233803964777,23.7906866247319,16.2767608812281,68.4165242389744,20.9316667359659,14.3207188460334,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.145,1690.00000000005,224.269818915042,0.052664572629051,24.490951680554,0.60729953984886,14.8733436860611,9.32038574214109,62.6650330878584,24.0622893858385,15.078641605332,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.098,1310.99999999996,131.12965806052,0.032432053673014,24.509240560928,0.3511052332477,8.60532262386861,4.45251877817059,51.7414508762359,29.4506692938413,15.2382035853956,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P17x58,17,5.8,2
0.0,0.0,0.4398069280225,-0.0004174055157519,25.11896612625,-0.019478559439029,0.489281274737117,0.0,0.0,,,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
1.0,6074.99999999997,4029.80162018753,0.87374215158227,23.60040228511,32.965243605877,777.993010525347,555.850739719874,71.44675237436,7.24979087410837,5.17974013348316,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.95190380761523,5844.99999999999,3754.89039974966,0.81447599881426,23.634856871215,29.67452607303,701.353176457202,498.530145172283,71.0811844740685,7.53192246469276,5.35377970157207,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.903807615230461,5653.00000000003,3502.40359238241,0.75782435531451,23.702450127058,26.571721521849,629.8149041617,448.617449696949,71.2300465950502,7.80710512876475,5.56100462094368,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.856713426853707,5477.00000000003,3292.31659607889,0.71358786553624,23.767558938727,24.099526025025,572.786905195167,409.278390773927,71.4538665360153,8.04419844852611,5.74789082330206,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.808617234468938,5233.0,3007.76500171333,0.65217753903869,23.876108770862,20.822790263657,497.167205247921,357.392299131933,71.8857348914865,8.41586404916631,6.04980571921162,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.760521042084168,5070.99999999996,2781.57997233826,0.60338302547684,23.963925328243,18.404993862552,441.055898588967,320.41682806613,72.6476687175509,8.68112948101521,6.30663818630957,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.712424849699399,4862.00000000004,2573.26900766633,0.55714153261641,24.045160583835,16.128301146078,387.807591001896,283.667190281878,73.1463738368369,9.07143686624206,6.63542712255406,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.664328657314629,4632.99999999996,2341.40554273151,0.50915079616095,24.129253199321,13.886873759035,335.079893078762,247.022973628456,73.7206196882701,9.47849306620844,6.98760382551858,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.617234468937876,4413.00000000001,2085.70829516481,0.45319268856717,24.218637414478,11.592876967532,280.763683867311,209.433157378402,74.5941050828282,9.95882562853396,7.42869685436426,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.569138276553106,4220.99999999996,1939.50274472159,0.42062073276759,24.268475453539,10.339721699407,250.929282258483,185.923653864236,74.094044421932,10.431715945825,7.72928024686932,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.521042084168337,3994.99999999999,1721.45299052765,0.37496836275822,24.33862979548,8.6619867975199,210.820889958172,156.870047527014,74.4091572510378,10.9737519537069,8.16547634757256,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.472945891783567,3730.99999999999,1496.89857321246,0.32868973424022,24.404025181569,7.0319775721142,171.608557746103,128.422170938812,74.8343629394136,11.6560759117339,8.72275015228052,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.424849699398798,3477.00000000003,1296.30316332662,0.28119532821907,24.462710117064,5.6486283261129,138.180757300736,102.386196455654,74.0958426163644,12.6609172740202,9.38121333714613,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.377755511022044,3188.99999999995,1091.92712094997,0.23791322713186,24.516949638609,4.4098654053442,108.116448055868,79.4514312681885,73.4869048113132,13.7433285155577,10.099546744134,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.329659318637274,2922.00000000004,913.954131402232,0.19925192357474,24.565086479059,3.3901058135268,83.2782424824465,60.9693201453829,73.2115836357067,14.9903940083781,10.9747048467657,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.281563126252505,2615.0,710.727747010753,0.15813900672956,24.609673845944,2.415787193716,59.4517349185591,43.3051271258167,72.8408131152756,16.4120923821754,11.9547015404068,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.233466933867735,2292.0,551.175767879551,0.12360083549931,24.646320789893,1.6880521907093,41.604275802303,29.6663856261595,71.306097880731,18.5791344731099,13.2480558127884,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.185370741482966,1953.00000000004,388.536396294463,0.088890747905281,24.677512684807,1.0685385061026,26.3688725385516,18.1797296904962,68.9439021858716,21.3719567292345,14.7346609426102,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.138276553106212,1613.99999999999,254.786907675955,0.057394877390015,24.700746258822,0.67201744542919,16.5993324010482,9.70074929372405,58.4405990515106,26.2646626524809,15.3492261929682,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.0901803607214428,1196.99999999997,144.837209138085,0.034767756878178,24.720122941458,0.34363558474414,8.49471390193495,4.35812257065208,51.3039358472022,33.2338539795621,17.0502751252274,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P18x61,18,6.1,2
0.0,0.0,0.2116809777409,-5.09467784686e-05,25.108272732909,-0.019703185862051,0.494712964331573,0.0,0.0,,,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P20x6,20,6,2
1.0,5125.00000000004,3940.79261042456,0.89974632940293,23.722212060082,31.038532599201,736.302652352014,482.883728335052,65.5822339893179,8.16095548303548,5.3521369206484,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P20x6,20,6,2
0.952941176470588,4902.99999999998,3617.07384242968,0.82178907826257,23.797181325664,26.944859507707,641.211707499445,421.940172727875,65.8035665589029,8.57248035674115,5.64099781729704,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P20x6,20,6,2
0.905882352941176,4746.99999999995,3367.44512279922,0.76597166794741,23.860891184443,24.088546604103,574.774189311886,380.768099009746,66.2465549236994,8.84382155846787,5.85872710608439,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P20x6,20,6,2
0.857647058823529,4570.99999999995,3149.20889055437,0.71661860376718,23.937521794655,21.464607017671,513.809498299204,343.026694006858,66.7614544188719,9.18065254271847,6.129137162662,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P20x6,20,6,2
0.810588235294118,4435.99999999999,2927.09658652119,0.66268184538193,24.023584488199,18.820520787231,452.136371243949,307.840126211358,68.0856807348648,9.50849592788787,6.47392418014935,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P20x6,20,6,2
0.763529411764706,4297.00000000002,2739.88842007067,0.62398603819902,24.075953955021,17.086663543488,411.377724717953,280.781729013285,68.2539943565961,9.75807232792213,6.66027413601253,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P20x6,20,6,2
0.716470588235294,4138.99999999998,2526.5582021569,0.57653184410661,24.141511243466,15.138155830043,365.457959176323,249.88911815528,68.3769806843132,10.1107171885208,6.91340313904043,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P20x6,20,6,2
0.669411764705882,3976.00000000003,2337.0303621929,0.53286233598621,24.20381917899,13.319451561394,322.381597155296,221.865624227777,68.8208093096893,10.533539705969,7.24926727460536,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P20x6,20,6,2
0.621176470588235,3802.00000000003,2119.25761852835,0.4816589474381,24.273045281159,11.394614026253,276.581982220569,191.769865116317,69.3356319080049,11.0510460923718,7.66231264059089,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P20x6,20,6,2
0.574117647058824,3625.00000000003,1923.56973192884,0.43796138680568,24.338043576306,9.7691442921156,237.761859484731,166.254133270822,69.9246437721855,11.570056600009,8.0903208617965,KDE Direct KDE4012XF-400,400,145,46.5,30,0.08,T-Motor P20x6,20,6,2
