url,name,capacity,price,weight,voltage,cell_count,watt_hours,specific_energy,wh_per_dollar,under_100_wh
https://hobbyking.com/en_us/turnigy-graphene-4000mah-3s-75c-lipo-pack-w-xt90.html,Turnigy Graphene Panther 4000mAh 3S 75C Battery Pack w/XT90 ,4000.0,47.63,412.0,11.1,3,44.4,0.10776699029126213,0.932185597312618,True
https://hobbyking.com/en_us/turnigy-graphene-1000mah-6s-75c-lipo-pack-w-xt60.html,Turnigy Graphene Panther 1000mAh 6S 75C Battery Pack w/XT60,1000.0,29.77,212.0,22.2,6,22.2,0.10471698113207546,0.7457171649311387,True
https://hobbyking.com/en_us/turnigy-graphene-850mah-4s-75c-lipo-pack-w-xt60u.html,Turnigy Graphene Panther 850mAh 4S 75C Battery Pack w/XT60,850.0,19.34,120.0,14.8,4,12.58,0.10483333333333333,0.6504653567735263,True
https://hobbyking.com/en_us/turnigy-graphene-950mah-1s-75c-lipo-pack-w-jst-45syp-452p.html,Turnigy Graphene Panther 950mAh 1S 75C Battery Pack w/JST-SYP-2P,950.0,5.33,43.0,3.7,1,3.515,0.08174418604651162,0.6594746716697937,True
https://hobbyking.com/en_us/nano-tech-70c-1000mah-6s1p-22-2v.html,Turnigy Nano-Tech Plus 1000mAh 6S 70C Lipo Pack w/XT60,1000.0,29.77,3.0,22.2,6,22.2,7.3999999999999995,0.7457171649311387,True
https://hobbyking.com/en_us/turnigy-high-capacity-battery-8000mah-4s-12c-drone-lipo-pack-xt90.html,Turnigy High Capacity 8000mAh 4S 12C Lipo Pack w/XT90,8000.0,78.26,752.0,14.8,4,118.4,0.1574468085106383,1.5129056989522105,False
https://hobbyking.com/en_us/turnigy-high-capacity-battery-8000mah-6s-12c-drone-lipo-pack-xt90.html,Turnigy High Capacity 8000mAh 6S 12C w/XT90,8000.0,96.06,1110.0,22.2,6,177.6,0.16,1.8488444722048718,False
https://hobbyking.com/en_us/turnigy-high-capacity-10000mah-4s-12c-multi-rotor-lipo-pack-w-xt90.html,Turnigy High Capacity 10000mAh 4S 12C Lipo Pack w/XT90,10000.0,139.95,902.0,14.8,4,148.0,0.164079822616408,1.0575205430510897,False
https://hobbyking.com/en_us/turnigy-high-capacity-10000mah-6s-12c-multi-rotor-lipo-pack-w-xt90.html,Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90,10000.0,178.67,1320.0,22.2,6,222.0,0.16818181818181818,1.2425141321990263,False
https://hobbyking.com/en_us/turnigy-high-capacity-battery-12000mah-6s-12c-drone-lipo-pack-xt90.html,Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90,12000.0,182.97,1650.0,22.2,6,266.4,0.16145454545454543,1.4559763895720608,False
https://hobbyking.com/en_us/turnigy-high-capacity-battery-20000mah-6s-12c-drone-lipo-pack-xt90.html,Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90,20000.0,300.17,2630.0,22.2,6,444.0,0.1688212927756654,1.479161808308625,False
https://hobbyking.com/en_us/turnigy-1400mah-4s-40c-lipo-pack-w-xt60.html,Turnigy 1400mAh 4S 40C Lipo Pack w/XT60,1400.0,20.5,153.0,14.8,4,20.72,0.1354248366013072,1.0107317073170732,True
https://hobbyking.com/en_us/turnigy-1400mah-3s-65c-lipo-pack-w-xt60.html,Turnigy 1400mAh 3S 65C Lipo Pack w/XT60,1400.0,17.11,139.0,11.1,3,15.54,0.11179856115107913,0.9082407948568089,True
https://hobbyking.com/en_us/turnigy-1400mah-4s-65c-lipo-pack-w-xt60.html,Turnigy 1400mAh 4S 65C Lipo Pack w/XT60,1400.0,20.97,179.0,14.8,4,20.72,0.11575418994413407,0.9880782069623272,True
https://hobbyking.com/en_us/turnigy-heavy-duty-4000mah-6s-60c-lipoly-battery-pack-xt90.html,Turnigy Heavy Duty 4000mAh 6S 60C Lipo Battery Pack w/XT90,4000.0,84.86,682.0,22.2,6,88.8,0.13020527859237535,1.0464294131510723,True
https://hobbyking.com/en_us/turnigy-nano-tech-2650mah-4s-30c-lipo-pack-wxt60.html,Turnigy Nano-Tech 2650mAh 4S 30C Lipo Pack w/XT60,2650.0,37.21,35.0,14.8,4,39.22,1.1205714285714286,1.054017737167428,True
