id,motor,propeller,battery,number_of_batteries,cost,useful_thrust,avail_weight,endurance,throttle
6529d4f9,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90, weight=1034.0, cost=108.86, voltage=22.2, capacity_milliamp_hours=6000.0, capacity_watt_hours=133.20)",2,1441.72,7189.023993333334,11700.0,7.172699149639851,70.69479061750633
65652c77,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90, weight=1034.0, cost=108.86, voltage=22.2, capacity_milliamp_hours=6000.0, capacity_watt_hours=133.20)",3,1550.58,6155.023993333334,10666.0,10.759048724459776,70.69479061750633
2af7e32d,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90, weight=1034.0, cost=108.86, voltage=22.2, capacity_milliamp_hours=6000.0, capacity_watt_hours=133.20)",4,1659.44,5121.023993333334,9632.0,14.345398299279703,70.69479061750633
26eb5f2c,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90, weight=1034.0, cost=108.86, voltage=22.2, capacity_milliamp_hours=6000.0, capacity_watt_hours=133.20)",5,1768.3,4087.023993333334,8598.0,17.931747874099628,70.69479061750633
b32f8425,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100001, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",1,1224.0,7937.023993333334,12448.0,5.977249291366544,70.69479061750633
45888029,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100001, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",2,1224.0,6617.023993333334,11128.0,11.954498582733088,70.69479061750633
b1fd284e,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100001, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",3,1224.0,5297.023993333334,9808.0,17.931747874099628,70.69479061750633
661bae84,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100001, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",4,1224.0,3977.023993333334,8488.0,23.908997165466175,70.69479061750633
e3983a3e,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100001, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",5,1224.0,2657.023993333334,7168.0,29.886246456832712,70.69479061750633
23703eb9,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100002, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",1,1224.0,7937.023993333334,12448.0,5.977249291366544,70.69479061750633
0ec4d14b,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100002, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",2,1224.0,6617.023993333334,11128.0,11.954498582733088,70.69479061750633
dcf2b2a4,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100002, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",3,1224.0,5297.023993333334,9808.0,17.931747874099628,70.69479061750633
2bdd5ce9,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100002, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",4,1224.0,3977.023993333334,8488.0,23.908997165466175,70.69479061750633
fc72cc85,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100002, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",5,1224.0,2657.023993333334,7168.0,29.886246456832712,70.69479061750633
9893d1fc,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100003, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",1,1224.0,7937.023993333334,12448.0,5.977249291366544,70.69479061750633
d250d7e1,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100003, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",2,1224.0,6617.023993333334,11128.0,11.954498582733088,70.69479061750633
8baeb65b,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100003, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",3,1224.0,5297.023993333334,9808.0,17.931747874099628,70.69479061750633
95eda071,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100003, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",4,1224.0,3977.023993333334,8488.0,23.908997165466175,70.69479061750633
31ab3b72,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100003, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",5,1224.0,2657.023993333334,7168.0,29.886246456832712,70.69479061750633
6e8efc4c,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100004, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",1,1224.0,7937.023993333334,12448.0,5.977249291366544,70.69479061750633
f5c77780,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100004, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",2,1224.0,6617.023993333334,11128.0,11.954498582733088,70.69479061750633
bd91e0cf,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100004, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",3,1224.0,5297.023993333334,9808.0,17.931747874099628,70.69479061750633
4db6e49a,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100004, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",4,1224.0,3977.023993333334,8488.0,23.908997165466175,70.69479061750633
2a9e860b,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6100004, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",5,1224.0,2657.023993333334,7168.0,29.886246456832712,70.69479061750633
92391b22,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6550005, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",1,1224.0,8507.023993333334,13018.0,3.2874871102515986,70.69479061750633
b5572770,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6550005, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",2,1224.0,7757.023993333334,12268.0,6.574974220503197,70.69479061750633
00d3a217,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6550005, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",3,1224.0,7007.023993333334,11518.0,9.862461330754794,70.69479061750633
a06ff067,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6550005, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",4,1224.0,6257.023993333334,10768.0,13.149948441006394,70.69479061750633
ebb5d843,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6550005, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",5,1224.0,5507.023993333334,10018.0,16.43743555125799,70.69479061750633
13685d49,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6550006, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",1,1224.0,8507.023993333334,13018.0,3.2874871102515986,70.69479061750633
e603c609,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6550006, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",2,1224.0,7757.023993333334,12268.0,6.574974220503197,70.69479061750633
9c7fffd2,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6550006, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",3,1224.0,7007.023993333334,11518.0,9.862461330754794,70.69479061750633
24053521,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6550006, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",4,1224.0,6257.023993333334,10768.0,13.149948441006394,70.69479061750633
fe1df34c,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP6550006, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",5,1224.0,5507.023993333334,10018.0,16.43743555125799,70.69479061750633
7ba73281,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP650007, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",1,1224.0,8507.023993333334,13018.0,2.988624645683272,70.69479061750633
a1056930,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP650007, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",2,1224.0,7757.023993333334,12268.0,5.977249291366544,70.69479061750633
4b17774c,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP650007, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",3,1224.0,7007.023993333334,11518.0,8.965873937049814,70.69479061750633
7208c801,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP650007, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",4,1224.0,6257.023993333334,10768.0,11.954498582733088,70.69479061750633
beb2a929,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP650007, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",5,1224.0,5507.023993333334,10018.0,14.943123228416356,70.69479061750633
4e800367,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP650008, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",1,1224.0,8507.023993333334,13018.0,2.988624645683272,70.69479061750633
6bceaeef,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP650008, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",2,1224.0,7757.023993333334,12268.0,5.977249291366544,70.69479061750633
5feac1c7,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP650008, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",3,1224.0,7007.023993333334,11518.0,8.965873937049814,70.69479061750633
19570436,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP650008, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",4,1224.0,6257.023993333334,10768.0,11.954498582733088,70.69479061750633
bd66e90e,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP650008, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",5,1224.0,5507.023993333334,10018.0,14.943123228416356,70.69479061750633
0394d95d,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP650009, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",1,1224.0,8507.023993333334,13018.0,2.988624645683272,70.69479061750633
a5135e53,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP650009, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",2,1224.0,7757.023993333334,12268.0,5.977249291366544,70.69479061750633
31463d1b,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP650009, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",3,1224.0,7007.023993333334,11518.0,8.965873937049814,70.69479061750633
e45413ba,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP650009, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",4,1224.0,6257.023993333334,10768.0,11.954498582733088,70.69479061750633
84dbfb14,U7 V2.0 Power Type UAV Motor KV490,P16*5.4 Prop-2PCS/PAIR,"Battery(name=LP650009, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",5,1224.0,5507.023993333334,10018.0,14.943123228416356,70.69479061750633
5a80772d,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90, weight=1320.0, cost=119.99, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",1,3223.91,1305.1555555555556,11009.6,16.55508191669663,71.27716559534741
09611121,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90, weight=1320.0, cost=119.99, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",2,3343.9,-14.84444444444398,9689.6,33.11016383339326,71.27716559534741
a20abaaa,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90, weight=1320.0, cost=119.99, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",3,3463.89,-1334.844444444444,8369.6,49.66524575008988,71.27716559534741
cc73088f,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90, weight=1320.0, cost=119.99, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",4,3583.88,-2654.844444444444,7049.6,66.22032766678652,71.27716559534741
c0e4751d,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90, weight=1320.0, cost=119.99, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",5,3703.87,-3974.844444444444,5729.6,82.77540958348312,71.27716559534741
9851de71,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90, weight=2015.0, cost=235.17, voltage=22.2, capacity_milliamp_hours=16000.0, capacity_watt_hours=355.20)",1,3339.09,610.155555555556,10314.6,26.4881310667146,71.27716559534741
28b66abe,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90, weight=2015.0, cost=235.17, voltage=22.2, capacity_milliamp_hours=16000.0, capacity_watt_hours=355.20)",2,3574.26,-1404.844444444444,8299.6,52.9762621334292,71.27716559534741
dc867607,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90, weight=2015.0, cost=235.17, voltage=22.2, capacity_milliamp_hours=16000.0, capacity_watt_hours=355.20)",3,3809.4300000000003,-3419.844444444444,6284.6,79.46439320014379,71.27716559534741
39c085a0,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90, weight=2015.0, cost=235.17, voltage=22.2, capacity_milliamp_hours=16000.0, capacity_watt_hours=355.20)",4,4044.6,-5434.844444444444,4269.6,105.9525242668584,71.27716559534741
e2f6b4dc,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90, weight=2015.0, cost=235.17, voltage=22.2, capacity_milliamp_hours=16000.0, capacity_watt_hours=355.20)",5,4279.77,-7449.844444444444,2254.6000000000004,132.44065533357303,71.27716559534741
e1617e7c,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90, weight=750.0, cost=84.82, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",1,3188.7400000000002,1875.1555555555556,11579.6,8.277540958348315,71.27716559534741
8dec1b31,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90, weight=750.0, cost=84.82, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",2,3273.56,1125.155555555556,10829.6,16.55508191669663,71.27716559534741
46caeac9,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90, weight=750.0, cost=84.82, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",3,3358.38,375.155555555556,10079.6,24.83262287504494,71.27716559534741
23937c81,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90, weight=750.0, cost=84.82, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",4,3443.2,-374.844444444444,9329.6,33.11016383339326,71.27716559534741
b9b2d3d5,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90, weight=750.0, cost=84.82, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",5,3528.02,-1124.844444444444,8579.6,41.38770479174156,71.27716559534741
b0064c8d,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90, weight=2630.0, cost=302.28, voltage=22.2, capacity_milliamp_hours=20000.0, capacity_watt_hours=444.00)",1,3406.2,-4.84444444444398,9699.6,33.11016383339326,71.27716559534741
48f96030,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90, weight=2630.0, cost=302.28, voltage=22.2, capacity_milliamp_hours=20000.0, capacity_watt_hours=444.00)",2,3708.48,-2634.844444444444,7069.6,66.22032766678652,71.27716559534741
52501741,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90, weight=2630.0, cost=302.28, voltage=22.2, capacity_milliamp_hours=20000.0, capacity_watt_hours=444.00)",3,4010.76,-5264.844444444444,4439.6,99.33049150017976,71.27716559534741
36c113f2,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90, weight=2630.0, cost=302.28, voltage=22.2, capacity_milliamp_hours=20000.0, capacity_watt_hours=444.00)",4,4313.04,-7894.844444444444,1809.6000000000004,132.44065533357303,71.27716559534741
ef3593a0,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90, weight=2630.0, cost=302.28, voltage=22.2, capacity_milliamp_hours=20000.0, capacity_watt_hours=444.00)",5,4615.32,-10524.844444444443,-820.3999999999996,165.55081916696625,71.27716559534741
0afb551e,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90, weight=1820.0, cost=212.27, voltage=22.2, capacity_milliamp_hours=14000.0, capacity_watt_hours=310.80)",1,3316.19,805.155555555556,10509.6,23.177114683375276,71.27716559534741
d032cf35,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90, weight=1820.0, cost=212.27, voltage=22.2, capacity_milliamp_hours=14000.0, capacity_watt_hours=310.80)",2,3528.46,-1014.844444444444,8689.6,46.35422936675055,71.27716559534741
aaa74328,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90, weight=1820.0, cost=212.27, voltage=22.2, capacity_milliamp_hours=14000.0, capacity_watt_hours=310.80)",3,3740.73,-2834.844444444444,6869.6,69.53134405012582,71.27716559534741
f3aad6b4,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90, weight=1820.0, cost=212.27, voltage=22.2, capacity_milliamp_hours=14000.0, capacity_watt_hours=310.80)",4,3953.0,-4654.844444444444,5049.6,92.7084587335011,71.27716559534741
f11c7a36,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90, weight=1820.0, cost=212.27, voltage=22.2, capacity_milliamp_hours=14000.0, capacity_watt_hours=310.80)",5,4165.27,-6474.844444444444,3229.6000000000004,115.88557341687637,71.27716559534741
4a4ce6e5,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90, weight=1610.0, cost=188.86, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",1,3292.78,1015.155555555556,10719.6,19.866098300035947,71.27716559534741
d3bc6c94,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90, weight=1610.0, cost=188.86, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",2,3481.6400000000003,-594.844444444444,9109.6,39.732196600071894,71.27716559534741
40a704b5,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90, weight=1610.0, cost=188.86, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",3,3670.5,-2204.844444444444,7499.6,59.59829490010785,71.27716559534741
db2a4e99,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90, weight=1610.0, cost=188.86, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",4,3859.36,-3814.844444444444,5889.6,79.46439320014379,71.27716559534741
30f141cf,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90, weight=1610.0, cost=188.86, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",5,4048.2200000000003,-5424.844444444444,4279.6,99.33049150017976,71.27716559534741
adcf4fc5,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90, weight=1650.0, cost=184.26, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",1,3288.1800000000003,975.155555555556,10679.6,19.866098300035947,71.27716559534741
52a0a587,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90, weight=1650.0, cost=184.26, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",2,3472.44,-674.844444444444,9029.6,39.732196600071894,71.27716559534741
fe81860b,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90, weight=1650.0, cost=184.26, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",3,3656.7,-2324.844444444444,7379.6,59.59829490010785,71.27716559534741
2f6cbf1d,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90, weight=1650.0, cost=184.26, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",4,3840.96,-3974.844444444444,5729.6,79.46439320014379,71.27716559534741
29787d87,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90, weight=1650.0, cost=184.26, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",5,4025.2200000000003,-5624.844444444444,4079.6000000000004,99.33049150017976,71.27716559534741
fe0ddbb1,KDE6815XF-205,"18.5""x6.3 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90, weight=950.0, cost=98.74, voltage=22.2, capacity_milliamp_hours=6000.0, capacity_watt_hours=133.20)",1,3202.66,1675.1555555555556,11379.6,9.933049150017974,71.27716559534741
